unitWeaponID	sortWeap	sort2	comment(s)	weapsOn	acquire	minRange	castpt	castbsw	launchX	launchY	launchZ	launchSwimZ	impactZ	impactSwimZ	weapType1	targs1	showUI1	rangeN1	RngTst	RngBuff1	atkType1	weapTp1	cool1	mincool1	dice1	sides1	dmgplus1	dmgUp1	mindmg1	avgdmg1	maxdmg1	dmgpt1	backSw1	Farea1	Harea1	Qarea1	Hfact1	Qfact1	splashTargs1	targCount1	damageLoss1	spillDist1	spillRadius1	DmgUpg	dmod1	DPS	weapType2	targs2	showUI2	rangeN2	RngTst2	RngBuff2	atkType2	weapTp2	cool2	mincool2	dice2	sides2	dmgplus2	dmgUp2	mindmg2	avgdmg2	maxdmg2	dmgpt2	backSw2	Farea2	Harea2	Qarea2	Hfact2	Qfact2	splashTargs2	targCount2	damageLoss2	spillDist2	spillRadius2	InBeta
ntkw	n2	zz	tuskarr warrior	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	20	-	21	23	25	0.36	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	17.037037037037	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
ntor	n2	sum	tornado	0	-	-	0.3	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	-	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrd	n2	zz	dragon turtle	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	chaos	normal	1.35	-	1	19	64	-	65	74	83	0.6	0.3	30	70	100	0.5	0.25	_	1	0	0	0	low	73	54.8148148148148	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrg	n2	zz	gargantuan sea turtle	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	chaos	normal	1.35	-	1	8	38	-	39	42.5	46	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	33	31.4814814814815	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrh	n2	zz	sea turtle hatchling	1	600	-	0.75	0.51	0	15	10	-15	30	0	_	ground,structure,debris,item,ward,air	1	500	-	250	pierce	missile	1.6	-	1	3	12	-	13	14	15	0.5	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	8.75	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrs	n2	zz	sea turtle	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	5	-	6	8	10	0.66	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	5.92592592592593	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrt	n2	zz	giant sea turtle	1	500	-	0.75	0.51	0	40	25	-40	100	0	_	ground,structure,debris,item,ward,air	1	500	-	250	pierce	missile	1.6	-	1	10	27	-	28	32.5	37	0.5	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	20.3125	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntrv	n2	zz	revenant of the tides	1	500	-	0.5	0.5	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	13	-	14	14.5	15	0.6	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	10.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ntws	n2	zz	watery minion tidewarrior	1	500	-	0.55	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	13	-	14	14.5	15	0.6	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	10.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nubk	n2	zz	unbroken darkhunter	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	13	-	14	14.5	15	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	11	10.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nubr	n2	zz	unbroken rager	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	20	-	21	23	25	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	17.037037037037	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nubw	n2	zz	unbroken darkweaver	1	500	-	0.5	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	4	23	-	24	25.5	27	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	18	18.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nvde	n2	zz	elder voidwalker	1	500	-	0.5	0.51	100	0	100	0	100	0	_	ground,structure,debris,air,item,ward	1	450	-	250	chaos	missile	1.35	-	1	8	67	-	68	71.5	75	0.3	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	high	33	52.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nvdg	n2	zz	greater voidwalker	1	500	-	0.5	0.51	80	0	80	0	90	0	_	ground,structure,debris,air,item,ward	1	450	-	250	pierce	missile	1.6	-	1	8	35	-	36	39.5	43	0.3	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	-	33	24.6875	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nvdl	n2	zz	lesser voidwalker	1	500	-	0.5	0.51	40	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	450	-	250	pierce	missile	1.6	-	1	3	12	-	13	14	15	0.3	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	8.75	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nvdw	n2	zz	voidwalker	1	500	-	0.5	0.51	70	0	70	0	80	0	_	ground,structure,debris,air,item,ward	1	450	-	250	pierce	missile	1.6	-	1	5	22	-	23	25	27	0.3	0.7	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	15.625	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nwen	n2	zz	Wendigo	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwgs	n2	zzn	naga coutl	1	650	-	0.3	0.51	0	30	51	0	20	0	WoodMediumBash	ground,structure,debris,air,item,ward	1	450	-	250	pierce	missile	1.8	-	2	5	40	-	42	46	50	0.33	1	 - 	 - 	 - 	-	-	_	1	0	0	0	high	19	25.5555555555556	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nwiz	n2	zz	apprentice wizard	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	4	6	-	7	8.5	10	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	18	4.72222222222222	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwld	n2	zz	dire wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	MetalMediumChop	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwlg	n2	zz	giant wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwlt	n2	zz	timber wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	11	-	12	12.5	13	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	9.25925925925926	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwna	n2	zz	ancient wendigo	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	chaos	normal	1.35	-	1	8	60	-	61	64.5	68	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	33	47.7777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwnr	n2	zz	elder wendigo	1	500	-	0.75	0.51	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwns	n2	zz	Wendigo shaman	1	500	-	0.75	0.5	0	0	60	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	chaos	normal	1.35	-	1	6	38	-	39	41.5	44	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	26	30.7407407407407	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwrg	n2	zz	war golem	1	500	-	0.47	0.56	0	0	60	0	100	0	MetalHeavyBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nws1	n2	zz	dragon hawk	1	600	-	0.3	1.03	-87	-17	33	0	20	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	2	-	1	10	40	-	41	45.5	50	0.43	0.633	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	22.75	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwwd	n2	zz	white dire wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1.35	-	1	5	28	-	29	31	33	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	high	22	22.962962962963	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwwf	n2	zz	white wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	11	-	12	12.5	13	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	9.25925925925926	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwwg	n2	zz	giant white wolf	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	90	-	250	normal	normal	1.35	-	1	4	17	-	18	19.5	21	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	-	18	14.4444444444444	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwzd	n2	zz	dark wizard	1	500	-	0.3	2.4	50	0	120	0	60	0	_	ground,structure,debris,air,item,ward	1	500	-	250	chaos	missile	1.8	-	1	9	38	-	39	43	47	0.55	0.85	 - 	 - 	 - 	-	-	_	1	0	0	0	-	37	23.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwzg	n2	zz	renegade wizard	1	600	-	0.3	2.4	30	0	75	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	10	29	-	30	34.5	39	0.55	0.85	 - 	 - 	 - 	-	-	_	1	0	0	0	low	40	19.1666666666667	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nwzr	n2	zz	rogue wizard	1	600	-	0.3	2.4	25	0	66	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	pierce	missile	1.8	-	1	5	22	-	23	25	27	0.55	0.85	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	13.8888888888889	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nzep	n2	zz	GoblinZeppelin	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nzom	n2	zz	Zombie	1	500	-	-	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	100	-	250	normal	normal	1.35	-	1	2	9	-	10	10.5	11	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	7.77777777777778	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhym	n2	zz	hydromancer	1	700	-	0.3	2.4	25	0	66	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	magic	missile	1.75	-	1	3	7	-	8	9	10	0.55	0.85	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	5.14285714285714	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nchp	n2	zz	chaplain	1	600	-	0.3	0.51	0	0	60	0	60	0	_	ground,structure,debris,air,item,ward	1	600	-	250	magic	missile	2	-	1	2	7	-	8	8.5	9	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	low	11	4.25	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nalb	o2	zz	Albatross	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ncrb	o2	zz	Crab	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nech	o2	zz	Chicken	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfro	o2	zz	Frog	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
necr	o2	zz	Rabbit	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nrac	o2	zz	Raccoon	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nder	o2	zz	deer	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndog	o2	zz	Dog	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ndwm	o2	zz	Dune Worm	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nfbr	o2	zz	Felboar	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
nhmc	o2	zz	Hermit Crab	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
now3	o2	zz	owlscout 3	0	500	-	-	0.51	0	0	60	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nowb	o2	zz	owlbear	1	500	-	-	0.51	0	0	60	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.35	-	1	4	18	-	19	20.5	22	0.3	0.3	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	15.1851851851852	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
Npbm	o2	zz	Hero Pandaren Brewmaster	1	500	-	0.4	0.5	0	0	60	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	hero	normal	2.22	-	2	6	0	-	2	7	12	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	3.15315315315315	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	2.22	-	2	6	0	-	2	7	12	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Nalc	o2	zz	HeroAlchemist	3	500	-	0.4	0.5	0	0	60	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	100	-	250	hero	normal	2.5	-	3	10	0	-	3	16.5	30	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	6.6	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	2.5	-	3	10	0	-	3	16.5	30	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Nalm	o2	zz	HeroAlchemistMorph	3	500	-	0.4	0.5	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	hero	normal	2	-	3	10	0	-	3	16.5	30	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	8.25	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	2	-	3	10	0	-	3	16.5	30	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Nal2	o2	zz	HeroAlchemistMorph2	3	500	-	0.4	0.5	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	hero	normal	1.42	-	3	10	0	-	3	16.5	30	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	11.6197183098592	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	1.42	-	3	10	0	-	3	16.5	30	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Nal3	o2	zz	HeroAlchemistMorph3	3	500	-	0.4	0.5	0	0	60	0	60	0	MetalHeavyChop	ground,structure,debris,item,ward	1	100	-	250	hero	normal	1.11	-	3	10	0	-	3	16.5	30	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	14.8648648648649	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	1.11	-	3	10	0	-	3	16.5	30	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Ntin	o2	zz	HeroTinker	1	500	-	0.53	0.5	-48	13	143	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	hero	normal	2	-	2	4	0	-	2	5	8	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	2.5	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	2	-	2	4	0	-	2	5	8	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
Nrob	o2	zz	HeroTinkerMorph	1	500	-	0.53	0.5	48	11	157	0	100	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	hero	normal	2	-	2	4	0	-	2	5	8	0.35	0.65	 - 	 - 	 - 	-	-	_	1	0	0	0	-	-	2.5	_	ground,structure,debris,air,item,ward	1	500	-	250	hero	missile	2	-	2	4	0	-	2	5	8	0.35	0.65	-	-	-	-	-	_	1	0	0	0	1
ncgb	n1	sum	Clockwerk Goblin (lvl 1)	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	60	-	250	normal	normal	1	-	1	3	11	-	12	13	14	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	13	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ncg1	n1	sum	Clockwerk Goblin (lvl 2)	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	60	-	250	normal	normal	1	-	1	3	11	-	12	13	14	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	13	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ncg2	n1	sum	Clockwerk Goblin (lvl 3)	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	60	-	250	normal	normal	1	-	1	3	11	-	12	13	14	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	13	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
ncg3	n1	sum	Clockwerk Goblin (lvl 4)	1	500	-	0.3	0.51	0	0	60	0	60	0	WoodMediumBash	ground,structure,debris,item,ward	1	60	-	250	normal	normal	1	-	1	3	11	-	12	13	14	0.33	0.64	 - 	 - 	 - 	-	-	_	1	0	0	0	low	15	13	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfac	n1	sum	pocket factory	0	600	-	-	0.51	0	0	225	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfa1	n1	sum	pocket factory	0	600	-	-	0.51	0	0	225	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nfa2	n1	sum	pocket factory	0	600	-	-	0.51	0	0	225	0	60	0	_	_	1	-	-	-	normal	_	0	-	-	-	-	-	 - 	-	 - 	-	-	 - 	 - 	 - 	-	-	_	1	0	0	0	NaN	NaN	NaN	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	1
nplb	o2	zz	polar bear	1	500	-	-	0.51	0	0	60	0	60	0	WoodHeavyBash	ground,structure,debris,item,ward	1	128	-	250	normal	normal	1.35	-	1	5	20	-	21	23	25	0.63	0.67	 - 	 - 	 - 	-	-	_	1	0	0	0	low	22	17.037037037037	_	_	1	-	-	-	normal	_	-	-	-	-	-	-	 - 	-	 - 	-	-	-	-	-	-	-	_	1	0	0	0	0
